run_dir,checkpoint_path,teammate_embed_dim,objective_hidden_dim,set_hidden_dim,fusion_hidden_dim,objective_num_layers,ff_expansion,num_set_blocks,dropout,learning_rate,weight_decay,batch_size,label_mapping_enabled,best_epoch,stop_reason,val_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_macro_f1,test_weighted_f1,best_val_loss,best_val_macro_f1_during_training
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_163_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_163_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,192,256,2,4,3,0.15,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5750202161287952,0.5413168942219042,0.57610568252399,0.5534290271132376,0.5240793437335344,0.5410512536668706,2.2860372927453785,0.5413168942219042
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_394_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_394_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p15_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,1,4,4,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5869293538190105,0.5409390771791437,0.5812637563400078,0.5276931999420038,0.4761025698010165,0.49418663545718977,2.284618503517575,0.5409390771791437
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_264_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_264_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,2,4,5,0.1,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5664191722414174,0.5408369312281253,0.5692793596868435,0.5344352617079889,0.5110857863710391,0.5221251832355878,1.8177617479253698,0.5408369312281253
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_273_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_273_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,256,256,1,4,4,0.15,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5898698816437551,0.5407576696989052,0.580098527506793,0.5239234449760766,0.48444609458173765,0.5029252970858314,2.321156718112804,0.5407576696989052
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_044_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_044_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p15_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,2,4,3,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5858266558847313,0.5407212838013401,0.578689016361396,0.5920690155139916,0.5579670599862683,0.5690839220025922,1.844707358766485,0.5407212838013401
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_466_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_466_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p3_lr0p0005_wd0p001/best_model.pt,256,384,256,384,1,4,4,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5963390428581931,0.540374001240152,0.5900571888583992,0.5736552124111933,0.5264744002409274,0.5438829508360521,2.338088885501579,0.540374001240152
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_328_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_328_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,2,2,4,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5714180695434831,0.5403026592736834,0.5736739889534922,0.5617659852109613,0.5270146656676147,0.5393855141250286,1.7599572627632707,0.5403026592736834
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_076_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_076_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,1,2,4,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5878115121664339,0.540280212832193,0.5854614128653804,0.5927939683920546,0.5620555585676748,0.5741820218294394,1.6692329512702093,0.540280212832193
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_013_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_013_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p1_lr0p001_wd0p0001/best_model.pt,64,128,128,128,2,2,3,0.1,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5675218701756966,0.5402613444274622,0.5776933767504018,0.5423372480788748,0.5029259442299795,0.5279344985536404,2.0635972773587263,0.5402613444274622
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_093_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_093_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p25_lr0p001_wd0p0005/best_model.pt,64,128,128,128,2,4,4,0.25,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5737704918032787,0.5399997303952014,0.5756669554423964,0.578294910830796,0.5534247031081179,0.5609747208632521,1.826372868484921,0.5399997303952014
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_021_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_021_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p1_lr0p001_wd0p0001/best_model.pt,64,128,128,128,2,4,4,0.1,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.564581342350952,0.5395976943712386,0.5744591028254588,0.5318979266347688,0.4961792222839827,0.5132204268954598,2.068036558451476,0.5395976943712386
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_442_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_442_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,1,4,4,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.6094243916783063,0.5394561782543044,0.5934723036791285,0.5605335653182543,0.5131549702518184,0.5277875970016471,2.222874323527018,0.5394561782543044
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_450_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_450_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p25_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,2,2,5,0.25,0.0005,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5723002278909064,0.5391864548843603,0.5746482303306607,0.5275482093663911,0.5069120276363844,0.5218068651898199,1.8952574244251958,0.5391864548843603
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_064_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_064_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p2_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,2,2,4,0.2,0.0005,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5671543041976035,0.5388674309394346,0.5782159832904309,0.5350877192982456,0.5021064205600905,0.5312703418054732,1.8676436013645596,0.5388674309394346
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_385_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_385_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,256,384,256,384,1,2,3,0.15,0.001,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5667132250238918,0.5387378998278575,0.5749339197828737,0.5590836595621285,0.5327499219747084,0.5446147266408905,2.6260534017174333,0.5387378998278575
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_429_h256_objh384_te256_fu384_obj2_ff4_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_429_h256_objh384_te256_fu384_obj2_ff4_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,4,4,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5791369550834374,0.5386498130265172,0.5844281220079779,0.5377700449470785,0.4997991018968378,0.5208730555588258,2.02106069193946,0.5386498130265172
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_418_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_418_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p2_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,1,4,4,0.2,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.6061162978754686,0.5379457575784641,0.5889377919917766,0.5492243004204727,0.4951538180686556,0.5139495451809345,2.308706056188654,0.5379457575784641
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_317_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_317_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p25_lr0p001_wd0p0005/best_model.pt,128,256,256,256,1,2,5,0.25,0.001,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5631110784385798,0.5375225673860169,0.5722267052473528,0.5454545454545454,0.5152872731340985,0.5354249963828493,2.1863209428610624,0.5375225673860169
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_023_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_023_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p1_lr0p001_wd0p0001/best_model.pt,64,128,128,128,2,4,5,0.1,0.001,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5742115709769904,0.5373793452467339,0.5818559133260812,0.5492243004204727,0.5127738203478623,0.5410760137001259,1.9405805578938238,0.5373793452467339
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_107_h128_objh128_te64_fu128_obj1_ff4_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_107_h128_objh128_te64_fu128_obj1_ff4_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,64,128,128,128,1,4,5,0.3,0.001,0.001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5712710431522459,0.5369940180823735,0.5743827738868867,0.5495142815716978,0.5074943842347772,0.5230261021790349,1.772616289280079,0.5369940180823735
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_436_h256_objh384_te256_fu384_obj1_ff2_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_436_h256_objh384_te256_fu384_obj1_ff2_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,1,2,4,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5711975299566272,0.5369042108879938,0.5791012172440912,0.571117877337973,0.5458325275491444,0.5575351864356428,2.0886709094047546,0.5369042108879938
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_211_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_211_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,128,256,192,256,2,4,3,0.25,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5586267735058443,0.5362941686014421,0.5704294993850497,0.5507467014644049,0.5338647684103107,0.5421834118304973,2.023841083049774,0.5362941686014421
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_045_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_045_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p15_lr0p001_wd0p0001/best_model.pt,64,128,128,128,2,4,4,0.15,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5574505623759465,0.5362190258808688,0.564065669014902,0.5897491663041903,0.5580507868519775,0.577908514698088,1.7548948879595156,0.5362190258808688
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_414_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_414_h256_objh384_te256_fu384_obj1_ff2_blocks5_drop0p2_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,1,2,5,0.2,0.0005,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5670807910019848,0.5361313880943182,0.5690192620748205,0.5476294040887343,0.5077120463024799,0.5268826765381898,2.18025733144195,0.5361313880943182
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_274_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_274_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,1,4,4,0.15,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5656105270896126,0.5360410011404763,0.5635385789777829,0.4947078439901406,0.4579151207153403,0.48333495169140483,2.1400088689945362,0.5360410011404763
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_127_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_127_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,192,256,1,4,3,0.1,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5697272660442549,0.5360090039823416,0.5749051238871302,0.5617659852109613,0.5236691494251585,0.541970964147276,2.1132525735431247,0.5360090039823416
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_051_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_051_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,1,2,4,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5717121223259575,0.5359559910227002,0.5679990851832065,0.5739451935624185,0.5356237538399088,0.5512614102831719,2.0393653489925243,0.5359559910227002
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_348_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_348_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,256,256,1,4,5,0.3,0.0005,0.001,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5579651547452767,0.5357388145578937,0.5719401397087215,0.5286356386834856,0.4996818934694272,0.5208127320885839,1.9953324838920876,0.5357388145578937
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_069_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_069_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,2,4,4,0.2,0.001,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5587737998970815,0.5357193514439152,0.5650865348071892,0.5280556763810352,0.4981429114792579,0.5098692006370562,1.9633352204605385,0.5357193514439152
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_252_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_252_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,1,4,5,0.1,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5606116297875469,0.5357006499832258,0.5734784643020231,0.5330578512396694,0.4926411906257021,0.5254001154426293,2.1198865440156727,0.5357006499832258
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_339_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_339_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,1,2,4,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5701683452179667,0.5356550069952114,0.5725616434189819,0.5848919820211687,0.5592097822485708,0.566572083135412,2.1334633893436856,0.5356550069952114
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_286_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_286_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,2,4,4,0.15,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5797250606483864,0.5356547089081988,0.5790997609390207,0.5274032187907786,0.47683910485901165,0.5080823430203839,2.2472420930862427,0.5356547089081988
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_178_h192_objh256_te128_fu256_obj1_ff4_blocks4_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_178_h192_objh256_te128_fu256_obj1_ff4_blocks4_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,192,256,1,4,4,0.2,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5713445563478644,0.5355379616265632,0.5732355213645747,0.5993185442946208,0.5709054969770085,0.5857131201107268,1.961004497828307,0.5355379616265632
